CE appliance,dish washer,electric furnace,electric space heater,fridge,microwave,washer dryer,waste disposal unit,main
45.0,0.0,339.0,1652.0,0.0,4.0,0.0,0.0,6025.62011719
45.0,0.0,348.0,1656.0,0.0,3.0,0.0,0.0,6036.41015625
45.0,0.0,343.0,1656.0,0.0,3.0,0.0,0.0,6026.63964844
45.0,0.0,310.0,1650.0,0.0,3.0,0.0,0.0,6026.13964844
45.0,0.0,315.0,1654.0,0.0,3.0,0.0,0.0,6025.9296875
45.0,0.0,347.0,1656.0,0.0,3.0,2.5,0.0,6032.93994141
45.0,0.0,347.0,1656.0,0.0,3.0,2.5,0.0,6032.93994141
45.0,0.0,347.0,1656.0,0.0,3.0,2.5,0.0,6032.93994141
45.0,0.0,342.0,1656.0,0.0,3.0,2.5,0.0,6034.28027344
45.0,0.0,333.0,1652.0,0.0,3.0,2.5,0.0,6033.43994141
45.0,0.0,306.0,1654.0,0.0,3.0,2.5,0.0,6024.38964844
45.0,0.0,308.0,1655.0,0.0,4.0,2.5,0.0,6015.87011719
45.0,0.0,306.0,1653.0,0.0,3.0,0.0,0.0,6042.49023438
45.0,0.0,345.0,1655.0,0.0,3.0,2.5,0.0,6025.97998047
42.5,0.0,348.0,1655.0,0.0,4.0,2.5,0.0,6026.95996094
45.0,0.0,337.0,1655.0,0.0,3.0,0.0,0.0,6034.9296875
45.0,0.0,333.0,1660.0,0.0,3.0,0.0,0.0,6050.87011719
45.0,0.0,311.0,1663.0,0.0,3.0,0.0,0.0,6248.60986328
45.0,0.0,317.0,1658.0,181.0,3.0,2.5,0.0,6250.02001953
45.0,0.0,313.0,1660.0,187.0,3.0,2.5,0.0,6249.88964844
45.0,0.0,306.0,1660.0,194.0,4.0,2.5,0.0,6250.37011719
45.0,0.0,304.0,1658.0,191.0,4.0,2.5,0.0,6245.95996094
45.0,0.0,309.0,1660.0,189.0,4.0,0.0,0.0,6242.70996094
45.0,0.0,294.0,1655.0,190.0,4.0,0.0,0.0,6236.66015625
45.0,0.0,294.0,1655.0,190.0,4.0,0.0,0.0,6236.66015625
45.0,0.0,294.0,1655.0,190.0,4.0,0.0,0.0,6236.66015625
45.0,0.0,296.0,1659.0,184.0,3.0,0.0,0.0,6247.91992188
45.0,0.0,299.0,1655.0,182.0,3.0,0.0,0.0,6237.9296875
45.0,0.0,300.0,1661.0,182.0,4.0,0.0,0.0,6234.00976562
45.0,0.0,307.0,1662.0,184.0,4.0,0.0,0.0,6229.50976562
45.0,0.0,304.0,1659.0,179.0,3.0,0.0,0.0,6234.78027344
47.5,0.0,307.0,1662.0,180.0,3.0,0.0,0.0,6240.66015625
45.0,0.0,299.0,1661.0,182.0,3.0,0.0,0.0,6238.27001953
45.0,0.0,294.0,1661.0,178.0,3.0,0.0,0.0,6238.29003906
45.0,0.0,299.0,1663.0,177.0,3.0,0.0,0.0,6248.93994141
45.0,0.0,321.0,1660.0,177.0,4.0,0.0,0.0,6245.37011719
45.0,0.0,313.0,1661.0,176.0,3.0,0.0,0.0,6222.8203125
45.0,0.0,309.0,1659.0,176.0,3.0,0.0,0.0,6241.77001953
47.5,0.0,309.0,1663.0,172.0,3.0,0.0,0.0,6242.39990234
45.0,0.0,315.0,1657.0,171.0,3.0,0.0,0.0,6237.49023438
45.0,0.0,328.0,1657.0,173.0,4.0,0.0,0.0,6238.03027344
45.0,0.0,305.0,1659.0,173.0,3.0,0.0,0.0,6229.46972656
45.0,0.0,305.0,1659.0,173.0,3.0,0.0,0.0,6229.46972656
45.0,0.0,305.0,1659.0,173.0,3.0,0.0,0.0,6229.46972656
45.0,0.0,315.0,1654.0,174.0,4.0,0.0,0.0,6238.22998047
45.0,0.0,310.0,1653.0,171.0,3.0,0.0,0.0,6233.83007812
45.0,0.0,313.0,1656.0,172.0,3.0,0.0,0.0,6257.21972656
45.0,0.0,346.0,1650.0,171.0,3.0,0.0,0.0,6224.54980469
55.0,0.0,353.0,1653.0,172.0,3.0,0.0,0.0,6244.08007812
45.0,0.0,352.0,1657.0,173.0,3.0,2.5,1.0,6238.74023438
45.0,0.0,352.0,1651.0,173.0,3.0,2.5,0.0,6235.04003906
45.0,0.0,315.0,1651.0,172.0,3.0,2.5,0.0,6240.10986328
45.0,0.0,316.0,1654.0,171.0,4.0,0.0,0.0,6249.11035156
45.0,0.0,314.0,1656.0,171.0,3.0,0.0,0.0,6249.41015625
42.5,0.0,313.0,1652.0,170.0,4.0,0.0,0.0,6243.0703125
45.0,0.0,337.0,1655.0,170.0,3.0,2.5,0.0,6239.56005859
45.0,0.0,316.0,1649.0,170.0,3.0,0.0,0.0,6234.13964844
45.0,0.0,311.0,1649.0,172.0,3.0,0.0,0.0,6235.60986328
45.0,0.0,312.0,1659.0,172.0,3.0,0.0,0.0,6235.25
45.0,0.0,306.0,1652.0,170.0,3.0,0.0,0.0,6257.05957031
45.0,0.0,306.0,1652.0,170.0,3.0,0.0,0.0,6257.05957031
45.0,0.0,306.0,1652.0,170.0,3.0,0.0,0.0,6257.05957031
45.0,0.0,311.0,1654.0,169.0,4.0,0.0,0.0,6228.35986328
45.0,0.0,324.0,1656.0,169.0,3.0,0.0,0.0,6240.60009766
45.0,0.0,316.0,1660.0,169.0,3.0,2.5,0.0,6243.75
45.0,0.0,313.0,1659.0,171.0,3.0,0.0,0.0,6250.45996094
45.0,0.0,312.0,1663.0,173.0,3.0,0.0,0.0,6251.43994141
45.0,0.0,310.0,1653.0,173.0,3.0,0.0,0.0,6251.6796875
52.5,0.0,313.0,1653.0,173.0,3.0,0.0,0.0,6245.58984375
45.0,0.0,307.0,1660.0,170.0,3.0,2.5,0.0,6245.54980469
45.0,0.0,305.0,1659.0,172.0,4.0,0.0,0.0,6245.5
50.0,0.0,302.0,1661.0,171.0,3.0,0.0,0.0,6275.88964844
45.0,0.0,310.0,1659.0,171.0,3.0,0.0,0.0,6266.04003906
45.0,0.0,316.0,1661.0,171.0,4.0,0.0,0.0,6275.22998047
45.0,0.0,313.0,1661.0,172.0,4.0,0.0,0.0,6269.68017578
45.0,0.0,317.0,1659.0,171.0,4.0,0.0,0.0,6275.75976562
45.0,0.0,299.0,1664.0,171.0,3.0,0.0,0.0,6277.5
45.0,0.0,305.0,1664.0,172.0,3.0,0.0,0.0,6262.04003906
45.0,0.0,305.0,1664.0,172.0,3.0,0.0,0.0,6262.04003906
45.0,0.0,305.0,1664.0,172.0,3.0,0.0,0.0,6262.04003906
45.0,0.0,313.0,1653.0,172.0,3.0,0.0,1.0,6260.38964844
45.0,0.0,310.0,1660.0,170.0,4.0,0.0,0.0,6253.33007812
45.0,0.0,310.0,1653.0,171.0,4.0,0.0,0.0,6249.14990234
45.0,0.0,313.0,1656.0,171.0,4.0,0.0,0.0,6250.54003906
45.0,0.0,307.0,1657.0,171.0,4.0,0.0,0.0,6263.36035156
45.0,0.0,315.0,1657.0,171.0,4.0,0.0,0.0,6248.23046875
47.5,0.0,317.0,1652.0,172.0,4.0,0.0,0.0,6245.60986328
45.0,0.0,320.0,1650.0,169.0,4.0,0.0,0.0,6239.30957031
50.0,0.0,305.0,1651.0,171.0,5.0,0.0,0.0,6252.39013672
57.5,0.0,306.0,1649.0,173.0,4.0,0.0,0.0,6260.66015625
45.0,0.0,310.0,1648.0,171.0,4.0,0.0,0.0,6267.75
47.5,0.0,316.0,1651.0,172.0,4.0,0.0,0.0,6252.12988281
45.0,0.0,309.0,1657.0,171.0,3.0,0.0,0.0,6261.0703125
45.0,0.0,315.0,1657.0,170.0,4.0,0.0,0.0,6253.54003906
45.0,0.0,316.0,1655.0,172.0,3.0,0.0,0.0,6261.89013672
42.5,2.0,314.0,1661.0,171.0,4.0,0.0,2.0,6643.10986328
42.5,2.0,314.0,1661.0,171.0,4.0,0.0,2.0,6643.10986328
42.5,2.0,314.0,1661.0,171.0,4.0,0.0,2.0,6643.10986328
45.0,0.0,319.0,1677.0,171.0,4.0,2.5,0.0,6283.52978516
45.0,0.0,337.0,1660.0,169.0,3.0,0.0,0.0,6279.14990234
45.0,0.0,340.0,1658.0,168.0,4.0,0.0,0.0,6267.25976562
45.0,0.0,346.0,1659.0,173.0,3.0,0.0,0.0,6270.25
47.5,0.0,339.0,1655.0,170.0,3.0,0.0,0.0,6261.02001953
45.0,0.0,318.0,1655.0,170.0,3.0,0.0,0.0,6266.3203125
45.0,0.0,339.0,1660.0,171.0,3.0,0.0,0.0,6258.08984375
45.0,0.0,434.0,1659.0,170.0,3.0,0.0,0.0,6386.50976562
45.0,0.0,440.0,1649.0,171.0,3.0,0.0,0.0,6392.9296875
45.0,0.0,436.0,1654.0,172.0,3.0,2.5,0.0,6382.58984375
45.0,0.0,402.0,1648.0,170.0,3.0,2.5,0.0,6394.79980469
45.0,0.0,317.0,1651.0,169.0,4.0,2.5,0.0,6358.77001953
42.5,0.0,317.0,1647.0,169.0,4.0,0.0,0.0,6262.49023438
45.0,0.0,339.0,1647.0,168.0,3.0,0.0,0.0,6261.45019531
45.0,0.0,348.0,1651.0,170.0,4.0,0.0,0.0,6262.36035156
45.0,0.0,314.0,1647.0,169.0,4.0,0.0,0.0,6250.31005859
45.0,0.0,314.0,1647.0,169.0,4.0,0.0,0.0,6250.31005859
45.0,0.0,314.0,1647.0,169.0,4.0,0.0,0.0,6250.31005859
45.0,0.0,314.0,1645.0,171.0,4.0,0.0,0.0,6236.79980469
45.0,0.0,311.0,1645.0,169.0,4.0,2.5,0.0,6250.12011719
45.0,0.0,314.0,1636.0,167.0,4.0,0.0,0.0,6264.53027344
45.0,0.0,358.0,1645.0,172.0,4.0,2.5,0.0,6266.25976562
45.0,0.0,352.0,1642.0,171.0,3.0,2.5,0.0,6252.25976562
65.0,0.0,353.0,1642.0,172.0,3.0,2.5,0.0,6248.80957031
47.5,0.0,351.0,1648.0,171.0,3.0,2.5,0.0,6265.6796875
70.0,0.0,311.0,1644.0,171.0,3.0,2.5,0.0,6270.52001953
70.0,0.0,300.0,1644.0,171.0,3.0,0.0,0.0,6274.54003906
45.0,0.0,302.0,1646.0,173.0,3.0,2.5,0.0,6253.29980469
45.0,0.0,306.0,1647.0,169.0,3.0,2.5,0.0,6259.85986328
45.0,0.0,324.0,1648.0,171.0,3.0,2.5,0.0,6242.61035156
45.0,0.0,311.0,1648.0,170.0,3.0,2.5,0.0,6256.85009766
45.0,0.0,313.0,1650.0,168.0,3.0,0.0,0.0,6249.85009766
45.0,0.0,313.0,1643.0,168.0,4.0,2.5,0.0,6251.08984375
45.0,0.0,306.0,1649.0,170.0,3.0,0.0,0.0,6262.12988281
45.0,0.0,306.0,1649.0,170.0,3.0,0.0,0.0,6262.12988281
45.0,0.0,306.0,1649.0,170.0,3.0,0.0,0.0,6262.12988281
45.0,0.0,305.0,1648.0,167.0,3.0,0.0,0.0,6266.24023438
45.0,0.0,312.0,1656.0,168.0,3.0,0.0,0.0,6269.39990234
45.0,0.0,313.0,1650.0,172.0,3.0,0.0,0.0,6268.8203125
45.0,0.0,318.0,1655.0,168.0,3.0,0.0,0.0,6262.56005859
45.0,0.0,338.0,1654.0,170.0,3.0,2.5,0.0,6265.83007812
45.0,0.0,325.0,1658.0,170.0,4.0,2.5,0.0,6281.71972656
45.0,0.0,323.0,1658.0,170.0,4.0,2.5,0.0,6258.75
45.0,0.0,317.0,1655.0,169.0,3.0,2.5,0.0,6243.53027344
45.0,0.0,312.0,1657.0,169.0,3.0,2.5,0.0,6258.46972656
45.0,0.0,310.0,1656.0,167.0,4.0,0.0,0.0,6267.68994141
45.0,0.0,308.0,1657.0,164.0,4.0,2.5,0.0,6254.46972656
45.0,0.0,309.0,1659.0,168.0,4.0,0.0,0.0,6362.83007812
45.0,0.0,312.0,1651.0,169.0,4.0,0.0,0.0,6345.87988281
45.0,0.0,312.0,1654.0,169.0,3.0,0.0,0.0,6351.29980469
45.0,0.0,312.0,1654.0,169.0,3.0,0.0,0.0,6349.59960938
45.0,0.0,303.0,1654.0,169.0,4.0,0.0,0.0,6349.34960938
45.0,0.0,311.0,1648.0,169.0,3.0,0.0,0.0,6350.54003906
45.0,0.0,311.0,1648.0,169.0,3.0,0.0,0.0,6350.54003906
45.0,0.0,311.0,1648.0,169.0,3.0,0.0,0.0,6350.54003906
45.0,0.0,312.0,1651.0,169.0,3.0,0.0,0.0,6343.10986328
45.0,0.0,308.0,1646.0,169.0,3.0,0.0,0.0,6347.50976562
45.0,0.0,297.0,1652.0,166.0,4.0,0.0,0.0,6339.3203125
47.5,0.0,301.0,1645.0,168.0,3.0,0.0,0.0,6331.62988281
45.0,0.0,297.0,1647.0,166.0,3.0,0.0,0.0,6337.63964844
45.0,0.0,309.0,1640.0,167.0,3.0,0.0,0.0,6332.50976562
45.0,0.0,319.0,1643.0,170.0,5.0,0.0,0.0,6336.85986328
45.0,0.0,321.0,1643.0,167.0,3.0,0.0,0.0,6340.50976562
45.0,0.0,318.0,1660.0,170.0,3.0,0.0,0.0,6335.45996094
45.0,0.0,317.0,1648.0,168.0,3.0,0.0,0.0,6340.91992188
45.0,0.0,297.0,1647.0,169.0,3.0,0.0,0.0,6357.31005859
45.0,0.0,340.0,1644.0,169.0,3.0,2.5,0.0,6339.02001953
45.0,0.0,332.0,1650.0,167.0,3.0,0.0,0.0,6246.25976562
45.0,0.0,332.0,1648.0,169.0,3.0,0.0,0.0,6241.64013672
45.0,0.0,318.0,1648.0,169.0,3.0,0.0,0.0,6251.79980469
45.0,0.0,338.0,1644.0,167.0,4.0,0.0,0.0,6347.70996094
45.0,0.0,338.0,1644.0,167.0,4.0,0.0,0.0,6347.70996094
45.0,0.0,344.0,1642.0,170.0,3.0,0.0,0.0,6237.87988281
45.0,0.0,346.0,1642.0,169.0,3.0,0.0,0.0,6228.68994141
45.0,0.0,314.0,1647.0,170.0,3.0,0.0,0.0,6228.64990234
45.0,0.0,320.0,1649.0,171.0,3.0,0.0,0.0,6232.45019531
45.0,0.0,317.0,1650.0,170.0,4.0,0.0,0.0,6231.52001953
45.0,0.0,320.0,1648.0,170.0,3.0,0.0,0.0,6235.75976562
45.0,0.0,320.0,1654.0,169.0,3.0,0.0,0.0,6255.70996094
45.0,0.0,355.0,1654.0,169.0,3.0,0.0,0.0,6216.74023438
45.0,0.0,308.0,1651.0,168.0,3.0,2.5,0.0,6242.10986328
45.0,0.0,310.0,1650.0,169.0,4.0,0.0,0.0,6245.79980469
45.0,0.0,309.0,1652.0,169.0,3.0,0.0,0.0,6244.51953125
45.0,0.0,314.0,1646.0,169.0,3.0,0.0,0.0,6255.83984375
45.0,0.0,311.0,1651.0,170.0,3.0,0.0,0.0,6252.08007812
45.0,0.0,336.0,1651.0,169.0,3.0,0.0,0.0,6234.86035156
45.0,0.0,323.0,1652.0,167.0,3.0,2.5,0.0,6246.83007812
47.5,0.0,307.0,1649.0,169.0,3.0,0.0,0.0,6236.25
47.5,0.0,307.0,1649.0,169.0,3.0,0.0,0.0,6236.25
47.5,0.0,307.0,1649.0,169.0,3.0,0.0,0.0,6236.25
45.0,0.0,309.0,1648.0,168.0,4.0,0.0,0.0,6225.25976562
45.0,0.0,309.0,1652.0,166.0,3.0,0.0,0.0,6225.99023438
45.0,0.0,315.0,1650.0,167.0,3.0,0.0,0.0,6230.22998047
45.0,0.0,331.0,1653.0,166.0,3.0,2.5,0.0,6243.70019531
45.0,0.0,320.0,1652.0,168.0,3.0,0.0,0.0,6235.4296875
45.0,0.0,317.0,1652.0,166.0,4.0,2.5,0.0,6229.6796875
45.0,0.0,317.0,1652.0,166.0,4.0,2.5,0.0,6229.96972656
45.0,0.0,307.0,1652.0,167.0,3.0,2.5,0.0,6230.60986328
45.0,0.0,313.0,1645.0,170.0,3.0,0.0,0.0,6231.31005859
45.0,0.0,311.0,1649.0,166.0,3.0,0.0,0.0,6235.77001953
45.0,0.0,301.0,1645.0,166.0,3.0,0.0,0.0,6223.12988281
45.0,0.0,319.0,1648.0,169.0,3.0,0.0,0.0,6231.41015625
50.0,0.0,321.0,1649.0,166.0,3.0,0.0,0.0,6232.49023438
45.0,0.0,326.0,1644.0,166.0,4.0,0.0,0.0,6244.45019531
47.5,0.0,304.0,1644.0,166.0,3.0,0.0,0.0,6234.50976562
45.0,0.0,342.0,1642.0,165.0,4.0,0.0,0.0,6240.83007812
45.0,0.0,342.0,1642.0,165.0,4.0,0.0,0.0,6240.83007812
45.0,0.0,334.0,1642.0,166.0,3.0,0.0,0.0,6224.16015625
45.0,0.0,324.0,1643.0,168.0,3.0,0.0,0.0,6232.70019531
45.0,0.0,317.0,1640.0,165.0,3.0,0.0,0.0,6208.75
45.0,0.0,307.0,1643.0,166.0,3.0,0.0,0.0,6203.68017578
45.0,0.0,305.0,1644.0,169.0,3.0,0.0,0.0,6206.43994141
45.0,0.0,310.0,1647.0,167.0,4.0,0.0,0.0,6208.15039062
45.0,0.0,311.0,1645.0,168.0,3.0,0.0,0.0,6203.91015625
45.0,0.0,305.0,1645.0,168.0,3.0,0.0,0.0,6205.8203125
45.0,0.0,309.0,1650.0,168.0,3.0,0.0,0.0,6205.87988281
45.0,0.0,310.0,1650.0,168.0,3.0,0.0,0.0,6213.66992188
45.0,0.0,317.0,1647.0,168.0,3.0,0.0,0.0,6198.62011719
47.5,0.0,350.0,1647.0,166.0,3.0,0.0,0.0,6206.70019531
45.0,0.0,355.0,1654.0,165.0,3.0,2.5,0.0,6205.29003906
45.0,0.0,356.0,1651.0,167.0,3.0,2.5,0.0,6215.45019531
45.0,0.0,346.0,1651.0,168.0,3.0,2.5,0.0,6229.88964844
45.0,0.0,346.0,1651.0,168.0,3.0,0.0,0.0,6211.79003906
45.0,0.0,346.0,1651.0,168.0,3.0,0.0,0.0,6211.79003906
45.0,0.0,325.0,1651.0,166.0,3.0,0.0,0.0,6194.08007812
45.0,0.0,320.0,1647.0,166.0,3.0,2.5,0.0,6203.39013672
45.0,0.0,312.0,1654.0,167.0,3.0,2.5,0.0,6195.46972656
45.0,0.0,308.0,1648.0,166.0,4.0,2.5,0.0,6210.3203125
45.0,0.0,315.0,1651.0,167.0,3.0,2.5,0.0,6198.33984375
45.0,0.0,312.0,1645.0,166.0,3.0,2.5,0.0,6209.1796875
45.0,0.0,313.0,1649.0,167.0,3.0,0.0,0.0,6200.81005859
45.0,0.0,332.0,1645.0,166.0,3.0,0.0,0.0,6194.43994141
45.0,0.0,326.0,1645.0,167.0,4.0,0.0,0.0,6199.45019531
45.0,0.0,334.0,1649.0,167.0,3.0,0.0,0.0,6189.78027344
45.0,0.0,315.0,1646.0,166.0,4.0,2.5,0.0,6210.75976562
45.0,0.0,306.0,1643.0,166.0,4.0,0.0,0.0,6204.54003906
45.0,0.0,298.0,1641.0,164.0,3.0,0.0,0.0,6214.70996094
45.0,0.0,296.0,1643.0,166.0,3.0,0.0,0.0,6202.70019531
45.0,0.0,293.0,1636.0,166.0,3.0,0.0,0.0,6192.12011719
45.0,0.0,314.0,1644.0,166.0,3.0,2.5,0.0,6189.66992188
45.0,0.0,314.0,1644.0,166.0,3.0,2.5,0.0,6189.66992188
45.0,0.0,314.0,1644.0,166.0,3.0,2.5,0.0,6189.66992188
45.0,0.0,308.0,1644.0,166.0,3.0,0.0,0.0,6197.86035156
45.0,0.0,309.0,1644.0,164.0,4.0,0.0,0.0,6193.24023438
45.0,0.0,310.0,1644.0,164.0,4.0,0.0,0.0,6183.16992188
45.0,0.0,314.0,1638.0,164.0,4.0,0.0,0.0,6198.06005859
45.0,0.0,314.0,1638.0,164.0,4.0,0.0,0.0,6198.06005859
45.0,0.0,319.0,1647.0,165.0,4.0,0.0,0.0,6187.75976562
45.0,0.0,325.0,1646.0,167.0,4.0,0.0,0.0,6189.08007812
45.0,0.0,316.0,1638.0,164.0,3.0,0.0,0.0,6180.05957031
45.0,0.0,317.0,1638.0,163.0,4.0,0.0,0.0,6195.46972656
45.0,0.0,308.0,1643.0,165.0,4.0,0.0,0.0,6183.31005859
45.0,0.0,307.0,1639.0,165.0,4.0,0.0,0.0,6179.29980469
45.0,0.0,310.0,1644.0,165.0,3.0,0.0,0.0,6187.93994141
45.0,0.0,300.0,1639.0,163.0,3.0,0.0,0.0,6179.9296875
45.0,0.0,332.0,1639.0,163.0,3.0,0.0,0.0,6168.70019531
45.0,0.0,336.0,1639.0,163.0,3.0,0.0,0.0,6184.16015625
45.0,0.0,311.0,1642.0,164.0,4.0,0.0,0.0,6162.24023438
45.0,0.0,311.0,1642.0,164.0,4.0,0.0,0.0,6162.24023438
45.0,0.0,315.0,1642.0,163.0,3.0,0.0,0.0,6188.37011719
45.0,0.0,315.0,1638.0,164.0,3.0,0.0,0.0,6170.95996094
45.0,0.0,317.0,1637.0,164.0,3.0,0.0,0.0,6184.79003906
45.0,0.0,349.0,1641.0,164.0,3.0,0.0,0.0,6178.18994141
45.0,0.0,301.0,1636.0,165.0,3.0,2.5,0.0,6167.87011719
45.0,0.0,307.0,1641.0,163.0,3.0,0.0,0.0,6169.18994141
45.0,0.0,306.0,1636.0,166.0,3.0,0.0,0.0,6179.95996094
42.5,0.0,335.0,1643.0,165.0,3.0,0.0,0.0,6181.04003906
45.0,0.0,334.0,1643.0,163.0,3.0,0.0,0.0,6173.15039062
45.0,0.0,434.0,1647.0,165.0,3.0,0.0,0.0,6181.74023438
45.0,0.0,422.0,1634.0,164.0,3.0,5.0,0.0,6306.72998047
47.5,0.0,395.0,1644.0,165.0,3.0,2.5,0.0,6297.3203125
45.0,0.0,390.0,1639.0,165.0,4.0,2.5,0.0,6304.47998047
45.0,0.0,310.0,1642.0,164.0,3.0,0.0,0.0,6212.72998047
45.0,0.0,341.0,1642.0,164.0,3.0,0.0,0.0,6195.58007812
45.0,0.0,319.0,1638.0,164.0,3.0,2.5,0.0,6177.58007812
45.0,0.0,319.0,1638.0,164.0,3.0,2.5,0.0,6177.58007812
45.0,0.0,309.0,1638.0,164.0,3.0,2.5,0.0,6173.03027344
45.0,0.0,307.0,1638.0,165.0,3.0,0.0,0.0,6173.79980469
47.5,0.0,311.0,1643.0,165.0,3.0,0.0,0.0,6180.08007812
45.0,0.0,312.0,1637.0,162.0,3.0,0.0,0.0,6177.13964844
45.0,0.0,299.0,1643.0,162.0,3.0,0.0,0.0,6188.91015625
45.0,0.0,316.0,1640.0,163.0,3.0,0.0,0.0,6182.75976562
45.0,0.0,319.0,1634.0,162.0,4.0,0.0,0.0,6186.40039062
45.0,0.0,330.0,1634.0,161.0,4.0,0.0,0.0,6169.64013672
45.0,0.0,332.0,1640.0,163.0,4.0,0.0,0.0,6193.91992188
45.0,0.0,304.0,1638.0,161.0,4.0,0.0,0.0,6202.24023438
45.0,0.0,302.0,1639.0,162.0,4.0,0.0,0.0,6178.60009766
47.5,0.0,304.0,1643.0,163.0,4.0,0.0,0.0,6189.41992188
47.5,0.0,306.0,1644.0,163.0,4.0,0.0,0.0,6182.45996094
45.0,0.0,316.0,1639.0,162.0,3.0,0.0,0.0,6186.03027344
50.0,0.0,335.0,1639.0,163.0,3.0,0.0,0.0,6183.45996094
45.0,0.0,309.0,1641.0,164.0,3.0,0.0,0.0,6188.5
45.0,0.0,309.0,1641.0,164.0,3.0,0.0,0.0,6188.5
45.0,0.0,309.0,1641.0,163.0,3.0,0.0,0.0,6190.96972656
45.0,0.0,318.0,1636.0,163.0,3.0,0.0,0.0,6195.37988281
50.0,0.0,316.0,1640.0,161.0,4.0,0.0,0.0,6205.20996094
45.0,0.0,315.0,1636.0,163.0,4.0,0.0,0.0,6189.91992188
45.0,0.0,328.0,1641.0,163.0,3.0,0.0,0.0,6200.33007812
45.0,0.0,330.0,1636.0,163.0,3.0,0.0,0.0,6200.63964844
45.0,0.0,340.0,1636.0,161.0,3.0,0.0,0.0,6187.66992188
45.0,0.0,314.0,1640.0,161.0,3.0,0.0,0.0,6200.62988281
45.0,0.0,342.0,1643.0,163.0,4.0,0.0,0.0,6202.29980469
45.0,0.0,337.0,1640.0,163.0,3.0,0.0,0.0,6195.53027344
45.0,0.0,325.0,1639.0,161.0,4.0,0.0,0.0,6199.83007812
50.0,0.0,322.0,1633.0,163.0,3.0,2.5,0.0,6190.84960938
45.0,0.0,316.0,1638.0,163.0,3.0,0.0,0.0,6200.99023438
45.0,0.0,314.0,1639.0,161.0,4.0,2.5,0.0,6196.04003906
45.0,0.0,348.0,1639.0,161.0,3.0,2.5,0.0,6191.35009766
45.0,0.0,336.0,1639.0,164.0,4.0,2.5,0.0,6201.44042969
45.0,0.0,336.0,1639.0,164.0,4.0,2.5,0.0,6201.44042969
45.0,0.0,336.0,1639.0,164.0,4.0,2.5,0.0,6201.44042969
45.0,0.0,332.0,1642.0,160.0,3.0,2.5,0.0,6199.04980469
47.5,0.0,312.0,1638.0,162.0,3.0,2.5,0.0,6208.70019531
45.0,0.0,306.0,1642.0,162.0,3.0,0.0,0.0,6207.12011719
45.0,0.0,310.0,1642.0,160.0,3.0,2.5,0.0,6200.39013672
45.0,0.0,350.0,1641.0,160.0,3.0,0.0,0.0,6190.3203125
45.0,0.0,339.0,1636.0,160.0,4.0,2.5,0.0,6204.20996094
45.0,0.0,345.0,1648.0,161.0,3.0,2.5,0.0,6191.47998047
45.0,0.0,336.0,1648.0,162.0,3.0,2.5,0.0,6203.91992188
45.0,0.0,314.0,1644.0,162.0,3.0,2.5,0.0,6207.5703125
45.0,0.0,303.0,1641.0,162.0,3.0,0.0,0.0,6203.43994141
45.0,0.0,302.0,1640.0,161.0,3.0,0.0,0.0,6200.91992188
45.0,0.0,303.0,1634.0,163.0,4.0,0.0,0.0,6208.25
45.0,0.0,305.0,1640.0,160.0,4.0,0.0,0.0,6219.1796875
45.0,0.0,310.0,1641.0,160.0,3.0,0.0,0.0,6215.90039062
45.0,0.0,312.0,1641.0,163.0,3.0,0.0,0.0,6228.09960938
45.0,0.0,299.0,1638.0,160.0,4.0,0.0,0.0,6210.29003906
45.0,0.0,299.0,1638.0,160.0,4.0,0.0,0.0,6210.29003906
45.0,0.0,300.0,1638.0,164.0,4.0,0.0,0.0,6201.29003906
45.0,0.0,315.0,1642.0,161.0,3.0,0.0,0.0,6190.45996094
45.0,0.0,316.0,1640.0,159.0,4.0,0.0,0.0,6188.04003906
42.5,0.0,322.0,1638.0,163.0,4.0,0.0,0.0,6194.83007812
45.0,0.0,312.0,1642.0,161.0,3.0,0.0,0.0,6180.81982422
47.5,0.0,298.0,1637.0,162.0,3.0,0.0,0.0,6185.65039062
45.0,0.0,296.0,1638.0,161.0,4.0,0.0,0.0,6198.00976562
45.0,0.0,296.0,1638.0,161.0,4.0,0.0,0.0,6175.10009766
45.0,0.0,301.0,1633.0,159.0,4.0,0.0,0.0,6186.29003906
45.0,0.0,323.0,1639.0,159.0,3.0,0.0,0.0,6170.09960938
45.0,0.0,319.0,1639.0,161.0,3.0,0.0,0.0,6179.04003906
47.5,0.0,313.0,1637.0,162.0,4.0,0.0,0.0,6175.71972656
47.5,0.0,319.0,1639.0,160.0,3.0,0.0,0.0,6177.62011719
45.0,0.0,312.0,1641.0,160.0,3.0,0.0,0.0,6188.75976562
45.0,0.0,345.0,1634.0,161.0,3.0,0.0,0.0,6186.9296875
45.0,0.0,307.0,1632.0,159.0,4.0,0.0,0.0,6282.49023438
45.0,0.0,307.0,1632.0,159.0,4.0,0.0,0.0,6282.49023438
45.0,0.0,307.0,1632.0,159.0,4.0,0.0,0.0,6282.49023438
45.0,0.0,304.0,1632.0,161.0,4.0,0.0,0.0,6292.45019531
45.0,0.0,311.0,1639.0,161.0,4.0,0.0,0.0,6293.46972656
45.0,0.0,309.0,1637.0,160.0,4.0,0.0,0.0,6299.41015625
45.0,0.0,312.0,1637.0,160.0,4.0,0.0,0.0,6296.56005859
45.0,0.0,341.0,1633.0,160.0,3.0,2.5,0.0,6275.83984375
